0.5,SansBody,HandDown,,,,,,,
0,SansHead,BlueEye,,,,,,,
0,GasterBlaster,1,0,0,189,246,0,0.333,0.26666
0,GasterBlaster,1,0,0,259,166,90,0.333,0.26666
0,GasterBlaster,1,640,480,449,366,180,0.333,0.26666
0,GasterBlaster,1,640,480,379,446,270,0.333,0.26666
0.7,HeartMode,0,,,,,,,
0,SansBody,HandRight,,,,,,,
0,Sound,Ding,,,,,,,
0,GasterBlaster,1,0,0,259,166,90,0.333,0.26666
0,GasterBlaster,1,640,480,379,446,270,0.333,0.26666
0.4,Sound,GasterBlaster,1.4,,,,,,
0.5,GasterBlaster,1,0,0,189,246,0,0.333,0.26666
0,GasterBlaster,1,640,480,449,366,180,0.333,0.26666
0.9,SansBody,HandLeft,,,,,,,
0,GasterBlaster,2.5,,,,,,,
0,GasterBlaster,1,0,0,189,246,0,0.333,0.2
0,GasterBlaster,1,0,0,259,166,90,0.333,0.2
0,GasterBlaster,1,640,480,449,366,180,0.333,0.2
0,GasterBlaster,1,640,480,379,446,270,0.333,0.2
0.7,GasterBlaster,1,0,0,189,176,45,0.333,0.2
0,GasterBlaster,1,640,0,449,176,135,0.333,0.2
0,GasterBlaster,1,640,480,449,436,225,0.333,0.2
0,GasterBlaster,1,0,480,189,436,315,0.333,0.2
0,GasterBlaster,1,0,0,189,246,0,0.333,0.26666
0,GasterBlaster,1,640,480,449,366,180,0.333,0.26666
0.3,HeartMode,0,,,,,,,
0.4,GasterBlaster,1,0,0,189,246,0,0.333,0.2
0,GasterBlaster,1,0,0,259,166,90,0.333,0.2
0,GasterBlaster,1,640,480,449,366,180,0.333,0.2
0,GasterBlaster,1,640,480,379,446,270,0.333,0.2
0,HeartTeleport,240,304,,,,,,
0,Sound,Ding,,,,,,,
0,SansHead,BlueEye,,,,,,,
0.5,GasterBlaster,1.4,0,240,139,306,0,0.666,0.5
0,GasterBlaster,1.4,640,240,499,306,180,0.666,0.5
0,GasterBlaster,1.4,0,240,324,106,90,0.666,0.5
0,GasterBlaster,1.4,640,240,324,506,270,0.666,0.5
0,GasterBlaster,1.4,0,0,189,246,0,1.5,0.1
0,GasterBlaster,1.4,0,0,259,166,90,1.5,0.1
0,GasterBlaster,1.4,640,480,449,366,180,1.5,0.1
0,GasterBlaster,1.4,640,480,379,446,270,1.5,0.1
3,SansHead,Default,,,,,,,
0,SansHead,NoEyes,,,,,,,
0,SansAnimation,Idle,,,,,,,
0.7,SansText,KUYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY,,,,,,,
0,SansText,I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN I WIN ,,,,,,,
0,SansText,LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOOOOOOLLOOLLOLOOLOLOLOOLLO,,,,,,,
0,SansText,HEHEHEHEHEHEHEHEHEHEHHEHHEHEHEHEHEHE,,,,,,,
0,SansText,gu hum lek,,,,,,,
0,SansText,kuy I here,,,,,,,
0,SansText,dad you die,,,,,,,
0,SansText,animal,,,,,,,
0,SansText,sai,,,,,,,
0,EndAttack,,,,,,,,
